wavenumber_cm-1,n,k,alpha_cm-1,nalpha_cm-1
3696.8694,1.158968,0.013801403,641.16118,743.08527
3697.8336,1.1599175,0.013372419,621.39423,720.76603
3698.7978,1.1608309,0.012950322,601.93697,698.747
3699.7621,1.1617751,0.012527302,582.4266,676.64873
3700.7263,1.1627098,0.012160406,565.51599,657.531
3701.6905,1.1636063,0.011800487,548.92105,638.72799
3702.6548,1.1645051,0.011435168,532.06615,619.59376
3703.619,1.1654106,0.011093525,516.3043,601.70653
3704.5832,1.1662984,0.010777602,501.73149,585.16863
3705.5475,1.1671637,0.010475498,487.79451,569.33606
3706.5117,1.1680138,0.010152642,472.88365,552.33464
3707.4759,1.1689018,0.0098464936,458.74338,536.22596
3708.4402,1.169767,0.0095844846,446.65264,522.47953
3709.4044,1.1706088,0.0093260445,434.72191,508.88928
3710.3686,1.1714449,0.0090647526,422.65195,495.11347
3711.3329,1.1722929,0.0088233165,411.5017,482.40054
3712.2971,1.1731089,0.0086036026,401.35894,470.83775
3713.2613,1.173924,0.0083685331,390.49432,458.41064
3714.2256,1.1747526,0.008138204,379.84526,446.22421
3715.1898,1.1756189,0.0079463385,370.98635,436.13856
3716.154,1.1764438,0.0078300275,365.65108,430.16795
3717.1183,1.177218,0.0077137165,360.31299,424.16692
3718.0825,1.1779679,0.0075974073,354.97216,418.14582
3719.0467,1.1786991,0.0074810963,349.62844,412.10674
3720.011,1.179413,0.0073647872,344.28198,406.05062
3720.9752,1.1801153,0.0072484761,338.93261,399.97957
3721.9394,1.1808034,0.0071321651,333.58042,393.89291
3722.9037,1.181482,0.0070158541,328.22542,387.79241
3723.8679,1.1821501,0.006899545,322.86769,381.67808
3724.8321,1.1828117,0.006783234,317.50705,375.55106
3725.7964,1.1834632,0.0066669248,312.14367,369.41056
3726.7606,1.1841131,0.0065506138,306.7774,363.25915
3727.7248,1.1847583,0.0064343028,301.4083,357.09599
3728.6891,1.1854097,0.0063307174,296.63266,351.63122
3729.6533,1.1860367,0.006241709,292.5377,346.96045
3730.6175,1.1866519,0.0061438829,288.02721,341.78805
3731.5818,1.1872668,0.0060386062,283.16498,336.19238
3732.546,1.1878879,0.0059466735,278.92608,331.33292
3733.5102,1.1884977,0.0058644321,275.13965,327.00283
3734.4745,1.1890951,0.005797198,272.05549,323.49986
3735.4387,1.1896676,0.0057160109,268.31474,319.20535
3736.403,1.1902556,0.0056343824,264.55129,314.88367
3737.3672,1.1908237,0.0055686645,261.53312,311.43983
3738.3314,1.1913857,0.005489286,257.87161,307.22456
3739.2957,1.1919473,0.005418811,254.62654,303.50143
3740.2599,1.1924974,0.0053482633,251.37635,299.76564
3741.2241,1.1930507,0.0052734409,247.92349,295.7853
3742.1884,1.1935999,0.0052195545,245.45334,292.97309
3743.1526,1.1941273,0.0051544514,242.45427,289.52127
3744.1168,1.1946689,0.0050971881,239.82249,286.50847
3745.0811,1.1951777,0.0050510056,237.71081,284.10666
3746.0453,1.1956893,0.004979495,234.40571,280.2764
3747.0095,1.1962082,0.0049192309,231.62843,277.07584
3747.9738,1.1967182,0.0048663616,229.19798,274.2854
3748.938,1.1972215,0.0048121251,226.70183,271.41231
3749.9022,1.1977202,0.0047680456,224.683,269.10736
3750.8665,1.1982055,0.0047143959,222.212,266.25564
3751.8307,1.1986965,0.004667379,220.05243,263.77607
3752.7949,1.1991704,0.0046181623,217.78797,261.16488
3753.7592,1.199654,0.0045698695,215.5659,258.60449
3754.7234,1.200119,0.0045283642,213.66292,256.42093
3755.6876,1.200588,0.0044765286,211.27139,253.64989
3756.6519,1.2010549,0.0044351183,209.37076,251.46578
3757.6161,1.2015125,0.0043973383,207.64054,249.48269
3758.5803,1.2019588,0.0043542255,205.65753,247.19187
3759.5446,1.2024126,0.0043088663,203.56735,244.77195
3760.5088,1.2028595,0.0042710155,201.83088,242.7742
3761.473,1.2032993,0.0042357258,200.21456,240.91804
3762.4373,1.2037318,0.0041919984,198.19844,238.57776
3763.4015,1.2041736,0.0041565783,196.57414,236.70938
3764.3657,1.2045982,0.0041256584,195.16186,235.09162
3765.33,1.2050203,0.0040903986,193.54347,233.22382
3766.2942,1.2054369,0.0040516257,191.75797,231.15214
3767.2584,1.2058585,0.0040177833,190.20494,229.36024
3768.2227,1.2062658,0.0039840229,188.65497,227.56804
3769.1869,1.2066795,0.0039476492,186.9804,225.62541
3770.1511,1.2070836,0.0039172433,185.58769,224.01986
3771.1154,1.2074847,0.0038827322,183.9997,222.17683
3772.0796,1.2078851,0.0038473327,182.36876,220.28052
3773.0438,1.2082866,0.003819149,181.07909,218.79545
3774.0081,1.2086744,0.0037907269,179.77744,217.29239
3774.9723,1.2090653,0.0037604533,178.38726,215.68185
3775.9365,1.2094473,0.0037298594,176.98115,214.04936
3776.9008,1.2098351,0.0036987513,175.54989,212.38642
3777.865,1.210214,0.0036728103,174.36318,211.01677
3778.8292,1.2105918,0.0036485996,173.25802,209.74473
3779.7935,1.2109578,0.0036200453,171.94594,208.21928
3780.7577,1.2113299,0.0035891086,170.51999,206.55597
3781.7219,1.2116977,0.0035598613,169.17358,204.98724
3782.6862,1.2120676,0.0035363603,168.0996,203.74808
3783.6504,1.2124249,0.0035117604,166.9728,202.44198
3784.6146,1.2127854,0.0034863222,165.80555,201.08654
3785.5789,1.2131367,0.0034606457,164.62633,199.71424
3786.5431,1.2134935,0.0034319479,163.30273,198.1668
3787.5073,1.2138442,0.0034090113,162.25265,196.94943
3788.4716,1.214193,0.0033857673,161.18737,195.71257
3789.4358,1.214536,0.0033598728,159.99531,194.32006
3790.4,1.214883,0.003336899,158.94174,193.09562
3791.3643,1.2152195,0.003312543,157.82177,191.78809
3792.3285,1.2155641,0.0032891184,156.74559,190.53431
3793.2927,1.215897,0.0032709315,155.91851,189.58084
3794.257,1.2162287,0.003248468,154.88708,188.37812
3795.2212,1.2165583,0.0032236036,153.74061,187.03442
3796.1854,1.2168905,0.0032051876,152.90115,186.06394
3797.1497,1.2172102,0.0031828526,151.87424,184.86287
3798.1139,1.217539,0.003159333,150.79025,183.593
3799.0781,1.2178578,0.0031400342,149.90719,182.56565
3800.0424,1.2181792,0.0031185001,148.91693,181.40751
3801.0066,1.2184962,0.0030990057,148.02356,180.36615
3801.9708,1.2188115,0.0030803923,147.17182,179.37471
3802.9351,1.2191213,0.0030567739,146.08045,178.08979
3803.8993,1.2194396,0.0030391645,145.27573,177.15499
3804.8635,1.2197441,0.0030235182,144.56446,176.33165
3805.8278,1.2200515,0.0030041952,143.67696,175.2933
3806.792,1.2203529,0.002985144,142.802,174.26884
3807.7562,1.2206596,0.0029654689,141.89673,173.2076
3808.7205,1.2209574,0.0029507671,141.229,172.43459
3809.6847,1.2212555,0.0029305965,140.29911,171.34107
3810.6489,1.2215534,0.0029119961,139.44392,170.3382
3811.6132,1.2218494,0.0028970931,138.76538,169.5504
3812.5774,1.2221404,0.0028791241,137.93959,168.58155
3813.5416,1.2224329,0.0028638169,137.24092,167.7678
3814.5059,1.2227192,0.0028436352,136.30821,166.66667
3815.4701,1.2230145,0.0028298311,135.68081,165.9396
3816.4343,1.2232934,0.0028184503,135.16929,165.35171
3817.3986,1.2235774,0.0027987137,134.25666,164.27342
3818.3628,1.2238603,0.0027826279,133.51873,163.40827
3819.327,1.2241424,0.0027693287,132.91415,162.70585
3820.2913,1.2244192,0.0027540382,132.21365,161.88494
3821.2555,1.2246989,0.002742406,131.68845,161.2787
3822.2197,1.2249664,0.0027285013,131.05382,160.53653
3823.184,1.2252424,0.0027091671,130.158,159.47509
3824.1482,1.2255152,0.0026956946,129.54339,158.7574
3825.1124,1.2257882,0.0026835538,128.99248,158.11746
3826.0767,1.2260538,0.0026714634,128.44369,157.47888
3827.0409,1.2263205,0.0026591457,127.88368,156.82637
3828.0051,1.2265825,0.0026439279,127.18386,156.0015
3828.9694,1.2268496,0.0026304312,126.56648,155.27803
3829.9336,1.2271088,0.0026179105,125.99575,154.6105
3830.8978,1.2273718,0.0026048254,125.39755,153.90942
3831.8621,1.227628,0.0025913306,124.7793,153.18256
3832.8263,1.2278903,0.0025786459,124.19975,152.50366
3833.7905,1.2281451,0.0025681201,123.72389,151.9509
3834.7548,1.2284018,0.0025588628,123.30891,151.47289
3835.719,1.2286509,0.0025460273,122.72123,150.78156
3836.6832,1.2289073,0.0025359001,122.26382,150.2509
3837.6475,1.2291528,0.0025271215,121.87119,149.79832
3838.6117,1.2294024,0.0025146082,121.29821,149.12431
3839.5759,1.2296476,0.0025040954,120.82144,148.5678
3840.5402,1.2298951,0.0024925582,120.29498,147.9502
3841.5044,1.2301391,0.0024816692,119.79952,147.37008
3842.4686,1.2303857,0.0024735257,119.43638,146.95281
3843.4329,1.2306232,0.0024651662,119.0626,146.5212
3844.3971,1.2308654,0.0024542157,118.56345,145.93564
3845.3613,1.2311031,0.0024450216,118.14891,145.45349
3846.3256,1.2313421,0.0024385117,117.86388,145.13076
3847.2898,1.2315729,0.0024271104,117.34222,144.5155
3848.2541,1.2318132,0.0024176706,116.91513,144.0176
3849.2183,1.2320424,0.0024101157,116.57899,143.63026
3850.1825,1.2322781,0.002398774,116.05945,143.01752
3851.1468,1.2325096,0.0023933034,115.82377,142.75391
3852.111,1.2327373,0.0023865886,115.52772,142.41533
3853.0752,1.2329651,0.0023746192,114.9771,141.76275
3854.0395,1.2331971,0.0023715887,114.8591,141.6439
3855.0037,1.2334148,0.0023647174,114.55496,141.29378
3855.9679,1.2336427,0.0023522731,113.98062,140.61136
3856.9322,1.233866,0.0023467913,113.74343,140.34415
3857.8964,1.234089,0.0023393724,113.4122,139.96075
3858.8606,1.2343092,0.0023313574,113.05189,139.54099
3859.8249,1.2345316,0.0023256317,112.80241,139.25815
3860.7891,1.2347484,0.0023198761,112.55136,138.9726
3861.7533,1.2349665,0.0023145769,112.3223,138.71428
3862.7176,1.2351792,0.0023056939,111.91917,138.24023
3863.6818,1.2354002,0.002299685,111.65536,137.93905
3864.646,1.23561,0.0022974964,111.57694,137.86558
3865.6103,1.2358222,0.002289189,111.20123,137.42495
3866.5745,1.2360339,0.0022820663,110.88288,137.055
3867.5387,1.2362461,0.0022776946,110.69807,136.85005
3868.503,1.2364533,0.0022705682,110.37923,136.47876
3869.4672,1.2366664,0.002267547,110.25983,136.35463
3870.4314,1.2368678,0.0022638571,110.10784,136.18884
3871.3957,1.2370758,0.0022561867,109.76211,135.78405
3872.3599,1.2372789,0.0022507962,109.52714,135.51562
3873.3241,1.2374862,0.0022458714,109.3147,135.27544
3874.2884,1.2376876,0.00224174,109.14078,135.08219
3875.2526,1.2378918,0.0022379309,108.98245,134.90848
3876.2168,1.2380898,0.0022344459,108.83981,134.75346
3877.1811,1.2382908,0.0022301711,108.65861,134.55095
3878.1453,1.2384882,0.0022253431,108.45034,134.31447
3879.1095,1.2386883,0.0022245236,108.43736,134.32009
3880.0738,1.2388787,0.0022203624,108.26142,134.12277
3881.038,1.2390766,0.002213845,107.97047,133.78368
3882.0022,1.2392703,0.0022100993,107.81456,133.61139
3882.9665,1.2394665,0.0022071227,107.6961,133.48572
3883.9307,1.2396564,0.002204366,107.5883,133.37253
3884.8949,1.2398503,0.0022016335,107.48161,133.26111
3885.8592,1.2400374,0.0021990687,107.38304,133.15899
3886.8234,1.2402285,0.0021946225,107.19253,132.94323
3887.7876,1.2404163,0.0021926984,107.12511,132.87974
3888.7519,1.2406037,0.0021906141,107.04983,132.80641
3889.7161,1.2407888,0.0021859985,106.85076,132.57923
3890.6803,1.2409774,0.0021856297,106.85922,132.60988
3891.6446,1.2411565,0.0021832697,106.77029,132.51863
3892.6088,1.2413424,0.0021785479,106.56577,132.28461
3893.573,1.2415227,0.0021753646,106.43642,132.14323
3894.5373,1.2417088,0.0021720137,106.29878,131.99213
3895.5015,1.2418888,0.0021717884,106.31407,132.03025
3896.4657,1.2420698,0.0021720938,106.35534,132.10076
3897.43,1.2422441,0.0021692365,106.24172,131.97815
3898.3942,1.2424247,0.0021660868,106.1137,131.83829
3899.3584,1.2426006,0.0021643452,106.05461,131.78352
3900.3227,1.2427785,0.0021641571,106.07162,131.82353
3901.2869,1.2429496,0.002162518,106.01748,131.77439
3902.2511,1.2431262,0.0021593515,105.88841,131.63265
3903.2154,1.2432981,0.0021589063,105.89274,131.65623
3904.1796,1.2434708,0.0021574516,105.84753,131.61831
3905.1438,1.2436395,0.0021542367,105.7159,131.47247
3906.1081,1.243813,0.0021516401,105.61455,131.36475
3907.0723,1.2439818,0.0021492038,105.521,131.26621
3908.0365,1.2441548,0.0021499321,105.58281,131.36136
3909.0008,1.2443181,0.0021493584,105.58068,131.37595
3909.965,1.2444879,0.0021462515,105.45407,131.23631
3910.9292,1.2446532,0.0021448042,105.40895,131.19759
3911.8935,1.2448215,0.0021445826,105.42404,131.23412
3912.8577,1.2449839,0.0021439083,105.41687,131.24231
3913.8219,1.2451493,0.0021434259,105.41912,131.26254
3914.7862,1.2453088,0.0021416172,105.35612,131.2009
3915.7504,1.2454752,0.0021388028,105.24358,131.07826
3916.7146,1.2456354,0.0021402948,105.34293,131.21888
3917.6789,1.2457955,0.0021396652,105.33787,131.22944
3918.6431,1.2459539,0.0021361709,105.19172,131.06404
3919.6073,1.2461166,0.0021371599,105.26632,131.17412
3920.5716,1.2462709,0.0021360815,105.23908,131.15641
3921.5358,1.2464318,0.002134433,105.18373,131.10435
3922.5,1.2465857,0.0021357965,105.2768,131.23656
3923.4643,1.2467421,0.0021332595,105.1776,131.12935
3924.4285,1.2468964,0.0021321215,105.14733,131.10782
3925.3927,1.2470521,0.0021318402,105.15929,131.13911
3926.357,1.2472043,0.0021299254,105.09064,131.0695
3927.3212,1.2473594,0.0021312609,105.18236,131.2002
3928.2854,1.247507,0.0021294747,105.12001,131.13794
3929.2497,1.2476614,0.0021271072,105.02891,131.04052
3930.2139,1.2478101,0.0021270812,105.0534,131.0867
3931.1781,1.2479618,0.0021252744,104.98992,131.0234
3932.1424,1.2481097,0.0021248721,104.99579,131.04626
3933.1066,1.2482595,0.002124656,105.01086,131.08081
3934.0708,1.2484046,0.0021231882,104.96404,131.03759
3935.0351,1.2485532,0.0021223724,104.94942,131.03493
3935.9993,1.2486972,0.0021206029,104.88762,130.97287
3936.9635,1.2488451,0.0021196511,104.86622,130.96167
3937.9278,1.2489864,0.002118066,104.81347,130.91059
3938.892,1.2491343,0.0021155961,104.71688,130.80545
3939.8562,1.2492762,0.0021154433,104.73495,130.84288
3940.8205,1.2494198,0.0021136198,104.67028,130.77712
3941.7847,1.2495618,0.0021115039,104.59108,130.69302
3942.7489,1.2497059,0.0021125246,104.66724,130.80326
3943.7132,1.2498424,0.0021101348,104.5744,130.70152
3944.6774,1.2499869,0.002108233,104.5057,130.63075
3945.6416,1.2501235,0.0021090712,104.5728,130.72892
3946.6059,1.2502633,0.0021075122,104.52104,130.67882
3947.5701,1.2503961,0.0021057185,104.4576,130.61337
3948.5343,1.2505366,0.0020958297,103.99244,130.04635
3949.4986,1.2506828,0.0020962041,104.03642,130.11656
3950.4628,1.2508179,0.0021054782,104.52221,130.73825
3951.427,1.2509454,0.0020992104,104.2365,130.39417
3952.3913,1.2510854,0.002097778,104.19079,130.35158
3953.3555,1.2512144,0.0020946208,104.05936,130.20057
3954.3197,1.2513548,0.0020900071,103.85548,129.96005
3955.284,1.2514869,0.0020920988,103.98477,130.13558
3956.2482,1.2516204,0.0020897724,103.89446,130.03642
3957.2124,1.2517513,0.0020896941,103.91589,130.07685
3958.1767,1.2518814,0.0020880848,103.86116,130.02185
3959.1409,1.2520097,0.0020826589,103.61651,129.72889
3960.1052,1.2521446,0.0020801071,103.51476,129.61545
3961.0694,1.2522722,0.0020787753,103.47367,129.57721
3962.0336,1.2524043,0.002076,103.36068,129.44937
3962.9979,1.2525309,0.0020750202,103.33704,129.43284
3963.9621,1.25266,0.0020725038,103.23684,129.32066
3964.9263,1.2527857,0.0020688213,103.07847,129.13523
3965.8906,1.2529149,0.0020661987,102.97284,129.0162
3966.8548,1.2530401,0.0020625852,102.81774,128.83475
3967.819,1.2531685,0.002061259,102.77661,128.79641
3968.7833,1.2532907,0.0020561945,102.549,128.5237
3969.7475,1.2534215,0.0020525772,102.39347,128.34218
3970.7117,1.2535439,0.0020533074,102.45477,128.43155
3971.676,1.2536678,0.0020484552,102.23748,128.17184
3972.6402,1.2537918,0.0020451155,102.09558,128.0066
3973.6044,1.2539158,0.0020436794,102.04865,127.96041
3974.5687,1.2540357,0.0020382162,101.80055,127.66152
3975.5329,1.2541621,0.0020347741,101.65328,127.48969
3976.4971,1.2542819,0.0020321831,101.54847,127.3704
3977.4614,1.2544055,0.0020281095,101.36948,127.15844
3978.4256,1.2545252,0.0020245407,101.21564,126.97757
3979.3898,1.2546492,0.0020215306,101.08965,126.83204
3980.3541,1.2547674,0.0020185225,100.96368,126.68593
3981.3183,1.25489,0.0020155124,100.83754,126.54002
3982.2825,1.255007,0.0020125043,100.71143,126.39355
3983.2468,1.2551285,0.0020094942,100.58514,126.24728
3984.211,1.2552452,0.0020064842,100.45879,126.10041
3985.1752,1.2553653,0.002003476,100.33245,125.95388
3986.1395,1.2554809,0.002000466,100.20595,125.80666
3987.1037,1.2556002,0.001997456,100.07938,125.65969
3988.0679,1.2557148,0.0019944478,99.952827,125.51224
3989.0322,1.2558334,0.0019914377,99.826107,125.36496
3989.9964,1.2559471,0.0019884296,99.699408,125.21718
3990.9606,1.2560645,0.0019854195,99.572543,125.06954
3991.9249,1.2561769,0.0019824095,99.445605,124.92128
3992.8891,1.256294,0.0019794013,99.318687,124.77347
3993.8533,1.2564056,0.0019763913,99.191603,124.62488
3994.8176,1.2565216,0.0019733831,99.06454,124.47673
3995.7818,1.2566321,0.0019703731,98.93731,124.3278
3996.746,1.256747,0.0019673631,98.810007,124.17918
3997.7103,1.2568574,0.0019643549,98.682724,124.03011
3998.6745,1.2569711,0.0019613449,98.555276,123.88114
3999.6387,1.2570803,0.0019583367,98.427847,123.73171
4000.603,1.2571939,0.0019553266,98.300253,123.58248
4001.5672,1.2573026,0.0019535087,98.23253,123.50802
4002.5314,1.2574143,0.0019516908,98.164763,123.43378
4003.4957,1.2575209,0.0019498728,98.096952,123.35897
4004.4599,1.2576303,0.0019471757,97.984855,123.22873
4005.4241,1.2577364,0.0019444767,97.8726,123.09794
4006.3884,1.2578452,0.0019417778,97.760279,122.96729
4007.3526,1.2579498,0.0019390807,97.647987,122.83627
4008.3168,1.2580575,0.0019363817,97.535535,122.70531
4009.2811,1.2581608,0.0019336827,97.423018,122.57383
4010.2453,1.2582669,0.0019309837,97.310436,122.4425
4011.2095,1.2583685,0.0019282866,97.197882,122.31075
4012.1738,1.2584708,0.0019255877,97.085169,122.17885
4013.138,1.2585696,0.0019174907,96.700169,121.70389
4014.1022,1.2586746,0.001912063,96.449613,121.39868
4015.0665,1.258774,0.0019038785,96.059835,120.91763
4016.0307,1.2588811,0.0018983912,95.805975,120.60833
4016.9949,1.258979,0.0018930286,95.558281,120.30587
4017.9592,1.2590832,0.001884738,95.162615,119.81764
4018.9234,1.2591823,0.0018789954,94.895435,119.49066
4019.8876,1.2592854,0.0018700082,94.464207,118.9574
4020.8519,1.259385,0.0018635783,94.161982,118.58619
4021.8161,1.2594877,0.0018537473,93.687705,117.99852
4022.7803,1.2595896,0.001847133,93.375805,117.61519
4023.7446,1.2596905,0.0018405132,93.063462,117.23116
4024.7088,1.2597899,0.0018306971,92.589302,116.64307
4025.673,1.2598933,0.0018242002,92.282819,116.2665
4026.6373,1.2599916,0.0018144846,91.813313,115.68401
4027.6015,1.2600967,0.0018080268,91.508455,115.3095
4028.5657,1.2601928,0.0018015876,91.204384,114.9351
4029.53,1.2602954,0.0017919578,90.738589,114.35743
4030.4942,1.2603937,0.0017855577,90.436148,113.98516
4031.4584,1.2604947,0.0017759874,89.972946,113.41042
4032.4227,1.2605952,0.0017696396,89.672799,113.0411
4033.3869,1.2606938,0.001763314,89.373632,112.67278
4034.3511,1.2607915,0.0017538331,88.914345,112.10245
4035.3154,1.260892,0.0017475169,88.615304,111.73433
4036.2796,1.2609888,0.00173801,88.154274,111.16155
4037.2438,1.2610899,0.0017316528,87.85281,110.79029
4038.2081,1.2611858,0.0017222427,87.396271,110.22293
4039.1723,1.2612884,0.0017160773,87.1042,109.86352
4040.1365,1.2613822,0.0017100032,86.816613,109.50893
4041.1008,1.2614826,0.0017011873,86.389645,108.97903
4042.065,1.2615776,0.0016953591,86.114219,108.63977
4043.0292,1.2616763,0.0016866326,85.691401,108.11481
4043.9935,1.261773,0.0016808026,85.415563,107.77505
4044.9577,1.261869,0.0016749147,85.136649,107.43129
4045.9219,1.2619635,0.0016660541,84.706448,106.89644
4046.8862,1.2620612,0.0016601253,84.425128,106.54968
4047.8504,1.262154,0.0016512033,83.991407,106.01009
4048.8146,1.2622535,0.0016452335,83.707679,105.66031
4049.7789,1.2623439,0.0016392469,83.422953,105.30845
4050.7431,1.2624413,0.0016302392,82.984292,104.7628
4051.7073,1.2625332,0.0016242135,82.697248,104.40802
4052.6716,1.2626292,0.0016151015,82.252875,103.85488
4053.6358,1.2627217,0.0016090106,81.96218,103.49542
4054.6,1.2628167,0.0015998948,81.517213,102.94129
4055.5643,1.2629107,0.0015938282,81.22742,102.58298
4056.5285,1.2630033,0.0015878491,80.941943,102.22995
4057.4927,1.2630948,0.0015788823,80.503986,101.68416
4058.457,1.2631886,0.0015727486,80.210298,101.32073
4059.4212,1.2632785,0.0015632492,79.744765,100.73985
4060.3854,1.2633744,0.0015566032,79.424604,100.34301
4061.3497,1.2634619,0.001549745,79.093444,99.931557
4062.3139,1.2635561,0.0015393756,78.582882,99.293882
4063.2781,1.2636461,0.0015324671,78.248779,98.878767
4064.2424,1.2637391,0.0015222244,77.744226,98.248418
4065.2066,1.2638316,0.0015155133,77.419834,97.845634
4066.1708,1.2639227,0.0015088487,77.097659,97.445481
4067.1351,1.2640125,0.0014989432,76.609678,96.835587
4068.0993,1.2641057,0.0014923979,76.293235,96.442711
